CellV [A^3],Df,NASA [m^2/cm^3],total_POV_gravimetric,mc_CRY-chi-0-all,mc_CRY-chi-1-all,mc_CRY-chi-3-all,mc_CRY-Z-0-all,mc_CRY-S-0-all,D_mc_CRY-S-2-all,sum-mc_CRY-Z-1-all,sum-D_mc_CRY-T-3-all,lc-chi-3-all,lc-Z-2-all,lc-alpha-0-all,D_lc-chi-1-all,D_lc-chi-3-all,D_lc-T-1-all,D_lc-T-3-all,D_lc-S-1-all,D_lc-alpha-2-all,func-chi-0-all,func-Z-1-all,func-T-3-all,D_func-chi-3-all,D_func-T-1-all,D_func-T-3-all,f-lig-T-1,sum-D_lc-Z-2-all,sum-D_lc-Z-3-all,sum-D_lc-T-3-all,sum-func-Z-0-all,sum-D_func-chi-2-all,sum-D_func-T-2-all,sum-f-lig-Z-3,MNC,MPC,pure_CO2_kH,pure_CO2_widomHOA,pure_methane_kH,pure_methane_widomHOA,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_580000,temperature,solvent1,solvent2,solvent3,additive,param3,param4,param5,additive_category,time
1840.1,4.25994,0.0,0.358664,3.5344,36.29653333,78.8848,729.0,1.5876,4.573333333,3618.0,184.0,21.62698667,107.3333333,47.648,0.956,1.604666667,-2.0,-0.066666667,-0.04,-3.453333333,0.0,0.0,0.0,0.0,0.0,0.0,297.6,50.0,42.33333333,-0.333333333,0.0,0.0,0.0,9164.0,-0.458,1.085,0.000182871,-26.86119451,3.74e-05,-19.52241741,1.945300529,4.361279525,160.0,962.0,0.0,0.0,8471.0,-0.110283159,0.083073132,-0.129610464,0.0,12.0
2730.21,2.70917,32.1105,0.0350454,3.5344,24.3648,60.0848,729.0,1.5876,2.94,3240.0,96.0,15.47466667,107.3333333,45.87,0.95,1.48,-2.0,-2.0,-0.04,-0.733333333,10.1056,105.3333333,18.44444444,2.456666667,-1.444444444,0.444444444,529.3333333,56.0,36.0,-12.0,324.0,21.98,32.0,16768.0,-0.424,1.152,2.8e-05,-29.73655446,4.05e-06,-22.4251307,0.346099617,1.057030072,130.0,962.0,0.0,0.0,14798.0,-0.110283159,0.083073132,-0.129610464,0.0,72.0
4275.12,3.02634,191.331,0.0745593,3.5344,36.5472,72.3988,729.0,1.5876,3.92,4860.0,236.0,15.992,108.5,41.425,0.935,1.555,-2.0,-2.0,-0.04,-2.05,10.5376,99.0,23.0,4.325,-1.0,2.0,633.0,60.0,44.0,-16.0,452.0,21.5,8.0,31224.0,-0.426,1.15,0.000145007,-29.00619249,4.24e-05,-23.91223288,0.835499567,1.269596214,120.0,1049.0,6228.0,0.0,0.0,-0.110283159,-0.216459049,0.193205304,1.0,120.0
4144.85,4.54627,0.0,0.333916,2.7225,21.285,59.816625,900.0,1.7161,1.485,7200.0,138.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,3.944533333,16.0,2.0,0.593333333,-0.666666667,-1.333333333,192.0,12.0,24.0,-24.0,128.0,1.78,-4.0,8520.0,-0.96,1.21,0.00200972,-40.63759548,1.76e-05,-16.74126933,3.889034355,3.398204588,110.0,31374.0,0.0,0.0,944.0,0.389716841,-0.023335545,-0.009932266,2.0,72.0
5398.48,3.59875,370.047,0.0913875,0.7921,21.06333333,49.51663333,3136.0,3.8416,6.743333333,36064.0,952.0,17.544,112.0,28.09,0.89,1.78,-2.0,-3.818181818,-0.04,-6.0,9.611407692,233.5384615,45.53846154,2.633846154,-0.615384615,-0.692307692,1218.0,8.0,16.0,-15.27272727,390.7692308,2.895384615,-2.461538462,55072.0,-0.679,2.052,0.0366308,-50.09416301,2.84e-05,-22.65143089,2.480419697,1.681031292,100.0,962.0,6228.0,702.0,313.0,0.389716841,0.06606585,-0.271501052,2.0,60.0
3946.16,4.4083,0.0,0.487272,2.8561,38.6672,56.784,2304.0,2.1904,5.68,7632.0,204.0,19.336,105.0,41.425,0.935,1.975,-2.0,-1.5,-0.04,-4.0,10.5376,68.0,19.75,2.425,-1.5,-4.0,448.0,48.0,51.0,-9.0,339.0,5.61,-10.5,20568.0,-0.453,1.226,7.32e-05,-20.39937858,2.26e-05,-16.05728345,1.081853528,4.852030483,100.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.092404548,0.344452287,1.0,24.0
3134.54,4.34787,8.85579,0.0703914,2.138133333,32.61973333,79.40093333,2973.666667,2.433266667,6.701666667,34610.0,1062.0,23.91377333,116.725,34.09075,0.91025,1.429333333,-2.0,-2.508333333,-0.04,-6.63,5.9168,24.0,2.666666667,0.726666667,-1.0,-1.666666667,174.0,42.9,49.0,-30.1,384.0,5.34,-12.0,17280.0,-0.824,1.654,0.000219925,-35.800305,4.09e-06,-18.85670592,1.430069241,0.870180484,170.0,962.0,0.0,0.0,8471.0,-0.110283159,0.083073132,-0.129610464,0.0,72.0
3924.2,3.1286,227.773,0.0609001,2.8561,34.3408,108.1262,2304.0,2.1904,5.024,22656.0,712.0,21.02,108.5,34.7575,0.9125,2.8475,-2.0,-0.75,-0.04,-5.0,2.9584,14.0,6.5,0.89,0.0,-1.25,247.5,80.0,236.0,-12.0,256.0,7.12,-8.0,24976.0,-1.604,1.245,7.24e-05,-31.05715588,8.52e-06,-20.88411284,0.650659155,1.050114029,160.0,702.0,0.0,0.0,14798.0,0.889716841,0.040564351,-0.304783433,0.0,72.0
2538.09,2.84713,134.564,0.0676518,3.5344,36.5472,64.5216,729.0,1.5876,3.675,4860.0,198.0,19.868,117.25,41.425,0.935,1.8,-2.0,-2.5,-0.04,-3.75,9.2416,126.0,36.0,3.99,0.0,6.0,486.0,37.5,36.0,-15.0,294.0,17.85,24.0,18936.0,-0.444,1.159,0.00022346,-32.09912767,6.3e-05,-26.32257785,0.87191035,1.146575125,180.0,962.0,0.0,0.0,14798.0,-0.110283159,0.083073132,-0.129610464,0.0,24.0
24152.1,6.32995,0.0,1.36536,3.61,23.104,72.2,841.0,1.9044,4.88,4872.0,192.0,22.192,98.0,54.76,0.98,1.82,-2.0,-1.0,-0.04,-2.0,10.5376,69.5,22.0,3.285,-0.5,-1.5,448.0,168.0,96.0,-12.0,678.0,21.3,6.0,30216.0,-0.244,0.85,2.88e-05,-16.1613994,9.28e-06,-10.43718796,0.441909827,4.759262341,120.0,962.0,0.0,0.0,313.0,-0.110283159,0.083073132,-0.129610464,2.0,96.0
3710.91,8.84024,0.0,0.344376,1.21,22.704,39.534,4225.0,2.8224,5.46,24960.0,336.0,20.6056,112.0,28.09,0.89,0.89,-2.0,-3.0,-0.04,-6.0,11.8336,96.0,12.0,2.48,-2.0,6.0,150.0,24.0,24.0,-36.0,768.0,42.72,-48.0,15192.0,-0.529,1.956,0.000853467,-41.03193174,3.77e-06,-12.46928992,2.50486276,1.672718038,120.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.003003152,0.082883502,1.0,21.0
2234.72,3.57569,192.916,0.0634991,3.61,15.9866,44.156,841.0,1.9044,3.2,5626.0,24.0,18.35991111,90.22222222,66.915,0.49,1.053888889,-1.0,-0.888888889,-0.02,-4.666666667,6.161066667,57.55555556,12.22222222,0.987777778,-1.111111111,-1.0,353.3333333,20.66666667,24.33333333,-5.333333333,196.0,5.693333333,-7.333333333,14496.0,-0.268,0.825,0.000153012,-34.25644108,6.95e-06,-19.96611979,0.660716644,0.934694858,150.0,6342.0,0.0,0.0,222.0,-0.110283159,0.083073132,-0.129610464,0.0,72.0
3449.39,5.99614,0.0,0.79509,2.7225,21.384,66.5445,900.0,1.7161,2.74,7200.0,120.0,29.56,121.3333333,45.87,0.623333333,2.926666667,-1.333333333,-1.333333333,-0.026666667,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,294.6666667,16.0,88.0,-8.0,0.0,0.0,0.0,10232.0,-0.948,1.178,5.46e-05,-23.28552825,1.05e-05,-13.80870072,0.744397321,4.521517931,130.0,6228.0,702.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,72.0
16857.7,5.14285,0.0,0.507349,0.9025,26.0376,40.28,1444.0,3.4225,5.776,22344.0,768.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,5.9168,24.0,3.0,0.89,-1.0,-2.0,666.0,16.0,32.0,-32.0,256.0,3.56,-8.0,38112.0,-0.747,1.532,0.000290818,-32.69872874,1.49e-05,-15.20431576,1.547213383,4.940289074,100.0,962.0,6228.0,0.0,0.0,-0.110283159,-0.006328263,0.131958321,1.0,120.0
5195.57,4.05785,0.0,0.795185,3.61,26.144,45.524,841.0,1.9044,2.44,5568.0,72.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,10.9096,75.0,9.0,3.525,-2.0,-5.0,894.0,6.0,12.0,-12.0,529.5,4.5,-12.0,25212.0,-0.423,0.908,6.4e-05,-21.78561694,1.69e-05,-16.62276849,0.824267372,4.840898878,90.0,6228.0,702.0,962.0,313.0,-0.110283159,-0.089079437,0.295377468,2.0,48.0
5262.7,4.37097,0.0,0.219614,2.3121,20.9776,31.2837,565.6666667,1.8937,2.44,8720.0,204.0,23.8976,108.1666667,32.535,0.905,2.223333333,-2.166666667,-4.166666667,-0.04,-5.85,11.8336,96.0,28.0,6.04,-3.0,-2.0,1312.0,21.33333333,25.33333333,-16.66666667,256.0,20.6,-4.0,35464.0,-1.66,1.211,0.000631207,-33.19259182,2.28e-05,-18.67066947,3.089510282,3.024134686,90.0,962.0,6228.0,0.0,0.0,-0.110283159,-0.003003152,0.082883502,1.0,96.0
6441.52,3.75562,0.0,0.260847,2.8561,28.392,116.9987,2304.0,2.1904,4.01,11232.0,318.0,19.448,119.0,36.98,0.91,1.676666667,-1.666666667,-3.666666667,-0.123333333,-6.6,9.8913,118.5,10.5,1.2725,-1.25,-3.25,220.0,12.0,22.0,-22.0,649.5,4.23,-12.0,13404.0,-0.54,1.213,1.85e-05,-17.90648759,7.17e-06,-14.02067257,0.28538318,2.37670485,120.0,962.0,6228.0,702.0,0.0,0.389716841,0.061818741,-0.217196949,1.0,72.0
8905.0,4.23046,551.072,0.1659666,2.7225,21.824,48.796,900.0,1.7161,4.32,5520.0,88.0,12.648,140.0,41.425,1.425,1.135,1.0,-2.5,-0.06,-10.8,11.34936,82.6,35.2,2.065,-0.7,-1.6,905.0,24.0,20.0,-20.0,484.0,5.456,1.6,54168.0,-0.698,1.654,0.000971214,-38.05227486,1.15e-05,-17.13914264,2.227063441,1.681162464,80.0,6228.0,702.0,0.0,944.0,-0.110283159,-0.089079437,0.295377468,2.0,48.0
1216.67,3.71246,141.755,0.10261,2.7225,20.064,64.317,900.0,1.7161,4.32,1680.0,72.0,7.752,101.5,54.76,0.98,0.49,-2.0,-1.0,-0.04,-0.05,9.2416,126.0,27.0,3.5,1.0,6.0,324.0,54.0,4.0,-4.0,196.0,9.24,12.0,6760.0,-0.286,1.175,0.000144103,-30.36020335,4.09e-05,-24.57232136,0.922293117,2.27916878,100.0,962.0,0.0,0.0,14798.0,-0.110283159,-0.003003152,0.082883502,0.0,72.0
1657.44,4.03318,0.0,0.0826221,2.8561,34.2056,100.2001,2304.0,2.1904,4.97,9024.0,284.0,18.6864,109.2,33.424,0.908,1.718,-2.0,-3.8,-0.04,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,474.0,17.6,15.2,-15.2,0.0,0.0,0.0,13232.0,-0.617,1.222,0.000627835,-32.56871816,0.000156044,-27.13544753,1.159946805,1.425281438,160.0,962.0,6342.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,72.0
11947.3,2.48068,418.117,0.133958,3.5344,28.45568,65.1608,729.0,1.5876,1.372,9504.0,216.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,96.0,28.0,7.63,-3.0,0.0,636.0,8.0,16.0,-16.0,256.0,20.6,-8.0,17152.0,-0.659,1.147,0.356426,-62.21402836,2.6e-05,-21.1190619,2.69600654,2.425081266,160.0,962.0,6342.0,31275.0,14798.0,-0.110283159,0.083073132,-0.129610464,0.0,72.0
6412.41,5.99994,0.0,0.555157,1.21,29.293,38.555,3249.0,2.8561,4.6,14136.0,264.0,16.89557143,106.2857143,42.31857143,0.508571429,1.525714286,-1.142857143,-1.428571429,-0.022857143,-5.142857143,9.2416,107.3333333,18.33333333,1.47,0.0,-0.666666667,318.0,6.857142857,13.71428571,-5.714285714,196.0,5.226666667,-1.333333333,13104.0,-0.483,1.606,0.000338301,-32.89621534,6.31e-06,-12.31009649,2.353776554,2.506186268,105.0,6228.0,0.0,0.0,944.0,-0.110283159,-0.089079437,0.295377468,2.0,24.0
1828.03,4.8064,0.348487,0.319224,2.8561,29.068,34.6788,2304.0,2.1904,2.84,3840.0,40.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.09302857,60.28571429,17.42857143,2.92,-0.857142857,-2.285714286,636.0,4.0,8.0,-8.0,119.4285714,2.111428571,-2.857142857,10552.0,-0.358,1.248,7.9e-05,-23.52616874,1.39e-05,-16.48815001,1.018583012,3.667249319,85.0,962.0,6228.0,0.0,944.0,-0.110283159,-0.003003152,0.082883502,2.0,72.0
10242.4,6.67302,0.0,0.548082,2.7225,17.028,29.6505,900.0,1.7161,1.62,2880.0,20.0,20.06666667,112.0,28.09,0.89,2.193333333,-2.0,-4.0,-0.04,-6.0,11.8336,73.33333333,18.0,3.91,-2.166666667,-2.666666667,952.0,8.0,25.33333333,-16.0,256.0,12.08,-4.666666667,25888.0,-0.959,1.213,0.000123226,-24.73876516,2.05e-05,-17.28513912,1.567572128,4.631253168,115.0,962.0,6228.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,120.0
5432.64,4.49569,0.0,0.194878,2.4025,26.66,46.4225,625.0,1.9321,3.1,4000.0,104.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,80.0,20.66666667,4.62,-2.666666667,-2.666666667,616.0,8.0,16.0,-16.0,256.0,14.92,-5.333333333,17280.0,-0.487,1.312,7.2e-05,-24.13372682,1.63e-05,-17.52862514,0.888712267,2.211950376,150.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,96.0
2334.79,3.18473,712.871,0.291273,1.7161,21.02986667,37.39613333,144.0,1.9321,2.48,2688.0,132.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,12.0,24.0,-24.0,0.0,0.0,0.0,12984.0,-0.623,1.48,0.00884586,-42.93182817,3.65e-05,-19.75421745,6.419223432,4.441346481,110.0,6228.0,887.0,0.0,0.0,0.389716841,-0.024257543,-0.004702983,1.0,24.0
10586.2,7.72021,0.0,0.303503,3.5344,36.5472,72.3988,729.0,1.5876,3.92,4860.0,236.0,15.992,108.5,41.425,0.935,1.555,-2.0,-2.0,-0.04,-2.05,7.5792,75.0,15.0,2.195,-0.5,2.0,657.0,60.0,44.0,-16.0,324.0,14.38,16.0,33768.0,-0.406,1.154,8.11e-05,-26.77407978,2.34e-05,-19.99158476,0.841066437,3.364216669,160.0,1049.0,6228.0,0.0,0.0,-0.110283159,-0.33718844,-0.007116498,1.0,72.0
4542.55,5.04848,0.0,0.521145,2.7225,22.704,54.9186,900.0,1.7161,1.512,9600.0,176.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,5.9168,24.0,3.0,0.89,-1.0,-2.0,342.0,16.0,32.0,-32.0,256.0,3.56,-8.0,18880.0,-0.672,1.225,0.000458837,-32.13565394,1.83e-05,-15.0461562,2.287513746,4.665499167,60.0,6228.0,702.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,72.0
4055.52,6.68804,76.7821,0.4035236,3.61,23.541,42.978,841.0,1.9044,1.83,45936.0,192.0,18.6864,109.2,33.424,0.908,1.718,-2.0,-3.8,-0.04,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,174.0,35.2,30.4,-30.4,0.0,0.0,0.0,11424.0,-0.558,0.909,8.52e-05,-33.01419017,1.06e-05,-19.67829509,0.536919584,1.770237455,85.0,6228.0,0.0,0.0,944.0,-0.110283159,-0.089079437,0.295377468,2.0,48.0
2964.05,8.2985,0.0,0.267217,0.9604,13.4848,17.6106,9.0,1.7689,1.68,384.0,36.0,20.06666667,112.0,28.09,0.89,2.193333333,-2.0,-4.0,-0.04,-6.0,10.1056,76.11111111,24.77777778,2.994444444,-0.222222222,0.111111111,704.0,8.0,25.33333333,-16.0,216.0,2.493333333,-1.333333333,20384.0,-0.483,0.56,9.37e-06,-16.22374354,4.61e-06,-13.11448259,0.145195034,2.02001137,100.0,31275.0,887.0,0.0,0.0,0.389716841,0.016183547,-0.266569435,1.0,72.0
3359.43,6.37424,0.0,0.522804,3.61,24.624,55.347,841.0,1.9044,3.7,3480.0,72.0,27.8328,122.5,41.425,0.69,2.22,-2.0,-3.0,-0.03,-7.4,10.5376,90.5,27.0,2.22,-1.0,0.5,1224.0,11.0,18.0,-6.0,113.0,4.04,1.0,17604.0,-0.426,0.907,9.22e-05,-22.69664311,1.75e-05,-14.82483412,1.343986896,5.356418329,100.0,6228.0,962.0,0.0,176.0,-0.110283159,-0.089079437,0.295377468,2.0,48.0
2056.76,3.23579,80.1392,0.0812696,3.5344,24.3648,58.2424,729.0,1.5876,2.94,3240.0,96.0,19.336,105.0,41.425,0.935,1.975,-2.0,-1.5,-0.04,-4.0,5.9168,24.0,3.0,0.89,-1.0,-2.0,480.0,32.0,34.0,-6.0,128.0,1.78,-4.0,12660.0,-0.434,1.111,0.00118319,-39.02080203,1.61e-05,-23.19304157,3.171083437,2.124180441,120.0,962.0,0.0,0.0,14798.0,-0.110283159,-0.003003152,0.082883502,0.0,72.0
10560.4,2.8039,237.641,0.0733695,3.5344,30.832,53.6176,729.0,1.5876,2.94,16416.0,512.0,15.992,108.5,41.425,0.935,1.555,-2.0,-2.0,-0.04,-2.05,10.9696,82.0,17.33333333,3.476666667,-1.333333333,0.0,354.0,240.0,176.0,-64.0,1888.0,66.82666667,0.0,68352.0,-0.427,1.155,0.00031277,-31.3406235,4.07e-05,-23.2115703,1.170535716,1.20877596,90.0,962.0,6228.0,0.0,0.0,-0.110283159,-0.003003152,0.082883502,1.0,72.0
2995.44,3.32184,357.268,0.0983187,2.8561,31.00586667,53.98986667,2304.0,2.1904,3.786666667,12288.0,192.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,8.0,16.0,-16.0,0.0,0.0,0.0,10272.0,-0.584,1.249,0.000167301,-28.35040871,2.26e-05,-21.3866728,1.315889746,2.129109471,100.0,962.0,6228.0,0.0,313.0,-0.110283159,-0.221660742,-0.20352036,2.0,72.0
8428.94,3.90094,0.0,0.410162,1.2996,34.2798,47.8002,3600.0,3.0276,4.85,16800.0,364.0,18.379125,107.0,40.54,0.55625,1.645,-1.25,-3.0,-0.025,-5.25,7.7218,192.0,67.0,-2.91,1.0,14.0,744.0,7.0,19.0,-12.0,520.0,-8.62,12.0,27072.0,-0.616,2.158,0.0461974,-51.55221537,1.76e-05,-16.06402321,2.811226177,4.810895855,140.0,962.0,6228.0,0.0,313.0,-0.110283159,0.083073132,-0.129610464,2.0,72.0
2854.12,3.8099,0.0,0.130931,1.9044,64.584,63.5628,8464.0,2.89,27.62,512256.0,2640.0,5.446666667,45.86666667,28.09,0.534,0.71,-0.933333333,-0.666666667,-0.024,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.86666667,20.0,90.0,-20.0,0.0,0.0,0.0,5460.0,-0.209,0.31,1.8e-05,-22.31070163,7.63e-06,-18.38648347,0.236368323,1.215951604,150.0,962.0,6228.0,0.0,284.0,-0.110283159,0.083073132,-0.129610464,2.0,24.0
3203.73,9.78079,0.0,1.20289,3.61,25.384,53.124,841.0,1.9044,3.05,3596.0,72.0,16.768,110.25,34.7575,0.9125,1.6675,-2.0,-3.0,-0.04,-4.025,10.5376,87.0,16.5,2.64,-1.0,1.0,300.0,19.0,19.0,-12.0,226.0,8.08,6.0,8536.0,-0.421,0.912,2.11e-05,-15.10522462,8.28e-06,-10.85919366,0.318710357,3.529911898,80.0,962.0,6228.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,48.0
16644.7,8.61498,0.0,1.50951,3.61,26.144,45.524,841.0,1.9044,2.44,11136.0,144.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,16.0,32.0,-32.0,0.0,0.0,0.0,39840.0,-0.419,0.906,1.75e-05,-15.22114865,6.36e-06,-9.374602471,0.252555254,3.277277168,85.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,48.0
1148.64,3.85554,0.0,0.0711381,2.7225,22.704,39.534,900.0,1.7161,2.16,3840.0,48.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,96.0,28.0,6.04,-3.0,-2.0,640.0,4.0,8.0,-8.0,128.0,10.3,-2.0,9688.0,-0.503,1.235,0.000259955,-31.71320706,2.46e-05,-22.72302138,1.105334177,1.236826416,160.0,962.0,0.0,0.0,14797.0,-0.110283159,0.083073132,-0.129610464,0.0,144.0
1682.98,3.58668,486.691,0.217347,2.7225,20.724,60.489,900.0,1.7161,3.78,3480.0,100.0,20.4752,124.25,48.0925,0.9575,1.2325,-2.0,-1.5,-0.04,-3.475,10.5376,61.33333333,12.0,1.578333333,-1.0,-2.0,162.0,62.0,38.0,-12.0,452.0,7.76,-8.0,8040.0,-0.475,1.196,0.000303085,-29.91899043,5.44e-05,-22.64544108,2.246413261,2.938324212,120.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,72.0
2330.1,3.2934,561.355,0.132237,3.28336,31.77316,70.7598,2358.0,2.28508,3.302,28608.0,520.0,23.47806429,89.06190476,35.04439286,0.64602381,1.384571429,-1.448809524,0.283333333,-0.028261905,-2.170357143,8.8752,36.0,3.75,2.16,-1.5,-1.5,171.5,51.7047619,64.31428571,2.266666667,384.0,5.34,-18.0,8640.0,-0.547,1.541,0.0291072,-48.90352887,5.21e-06,-16.34309457,2.833538368,1.253280539,100.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,36.0
3217.67,6.89343,0.0,0.283667,2.7225,22.704,70.11675,900.0,1.7161,2.76,15360.0,340.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,6.0,1.78,-2.0,-4.0,216.0,16.0,32.0,-32.0,512.0,7.12,-16.0,15952.0,-0.803,1.231,0.000301928,-34.12572177,8.2e-06,-14.29010433,1.920752769,2.639485873,65.0,962.0,12051.0,702.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,48.0
4315.92,3.52628,707.042,0.218235,2.7225,27.72,77.1705,900.0,1.7161,5.12,14040.0,576.0,19.0494,131.25,34.7575,1.035,1.68,-2.25,-3.0,-0.045,-0.15,9.24415,121.5,15.375,0.01875,-2.25,0.375,208.5,168.0,-60.0,-48.0,2116.0,26.22,12.0,28056.0,-0.781,1.214,0.00457578,-39.9551231,3.28e-05,-20.11082838,3.944214735,3.457035665,100.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,72.0
2314.44,2.56022,242.514,0.095075,3.5344,24.3648,58.2424,729.0,1.5876,2.94,3240.0,96.0,18.73866667,107.3333333,36.98,0.92,1.91,-2.0,-2.333333333,-0.04,-4.666666667,11.8336,64.0,17.33333333,3.496666667,-2.333333333,-4.666666667,389.3333333,36.0,42.0,-14.0,384.0,13.86,-12.0,14928.0,-0.479,1.136,0.000486609,-32.71857108,3.07e-05,-23.23849288,1.684794039,1.731197925,105.0,962.0,6228.0,0.0,0.0,-0.110283159,-0.003003152,0.082883502,1.0,72.0
3080.97,7.51715,0.0,0.241329,2.60464,29.14368,47.72448,1737.0,2.095,5.592,21600.0,600.0,31.04256,115.2,28.09,1.068,1.984,-2.4,0.0,-0.048,-6.56,0.0,0.0,0.0,0.0,0.0,0.0,136.0,96.0,134.4,0.0,0.0,0.0,0.0,9984.0,-0.524,1.74,1.02e-05,-22.20795623,1.8e-06,-10.37726066,0.157713354,0.85396158,120.0,962.0,0.0,0.0,0.0,-0.110283159,-0.010970215,0.182239898,1.0,45.0
35904.3,10.23686,0.0,1.41995,3.61,26.144,45.524,841.0,1.9044,2.44,22272.0,288.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,32.0,64.0,-64.0,0.0,0.0,0.0,111936.0,-0.415,0.897,3.92e-05,-18.16788992,1.27e-05,-12.92194031,0.578819508,4.610270441,90.0,962.0,12051.0,6228.0,313.0,-0.110283159,-0.003003152,0.082883502,2.0,24.0
9299.98,3.63338,1246.77,0.331201,2.26204,27.4032,38.67648,2018.2,2.57884,6.52,44936.0,752.0,16.60045714,80.0,28.09,2.052857143,1.562857143,0.857142857,-4.428571429,0.382857143,-4.471428571,8.082285714,52.42857143,11.42857143,1.212857143,-2.285714286,-0.857142857,397.1428571,72.0,116.0,-124.0,1220.0,60.24,132.0,47328.0,-1.61,1.997,0.00341919,-41.39585974,4.63e-05,-20.77870833,4.445038169,4.848518515,100.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,120.0
2652.65,5.5601,0.0,0.419116,1.44,16.512,28.752,3969.0,2.8224,3.64,8064.0,48.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,8.0,16.0,-16.0,0.0,0.0,0.0,13840.0,-1.07,1.645,0.0006833,-32.49112902,1.11e-05,-14.44808412,3.877695865,3.367318151,120.0,962.0,6228.0,702.0,0.0,-0.110283159,-0.006328263,0.131958321,1.0,72.0
5479.73,3.97231,0.0,0.360204,3.5344,37.6752,85.8878,729.0,1.5876,3.43,10044.0,504.0,14.28502857,96.57142857,35.71,0.915714286,1.142857143,-2.0,-2.0,-0.04,-2.914285714,6.971428571,43.85714286,21.57142857,1.758571429,1.714285714,0.142857143,303.4285714,96.0,52.0,-28.0,520.0,10.6,-4.0,30456.0,-0.533,1.185,7.75e-05,-23.2104419,2.34e-05,-17.84228004,1.048759322,4.1714424,115.0,6228.0,0.0,0.0,0.0,0.389716841,-0.024257543,-0.004702983,1.0,96.0
7951.45,4.61788,0.0,0.357636,1.828416667,23.65573333,52.21583333,1252.5,2.5363,3.91,15872.0,440.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,1.972266667,8.0,1.0,0.296666667,-0.333333333,-0.666666667,192.0,24.0,48.0,-48.0,128.0,1.78,-4.0,17040.0,-0.479,1.24,7.26e-05,-21.21739671,2.39e-05,-16.8832685,0.999148641,4.234702432,150.0,31374.0,887.0,0.0,14798.0,-0.110283159,0.083073132,-0.129610464,0.0,96.0
804.078,2.47871,386.304,0.120321,1.5376,31.9176,27.5032,4624.0,2.7225,3.52,8160.0,84.0,19.02866667,103.1111111,50.22333333,0.296666667,1.54,-0.666666667,-2.222222222,-0.013333333,-4.666666667,0.0,0.0,0.0,0.0,0.0,0.0,192.0,4.666666667,16.0,-6.666666667,0.0,0.0,0.0,4260.0,-0.508,1.535,0.0491,-50.71941714,3.36e-05,-22.13740363,2.483308533,2.001844141,140.0,962.0,6228.0,702.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,24.0
